name,lat,long,Score
Vegan Fusion,22.069838,-159.3625,62.47015011
Tinh Luat Vegetarian Products,30.179398,-96.401332,12.52074723
Vegan Zone San Diego,32.795817,-117.253978,81.09504789
Mewe Vegetarian Cafe,37.4890987,-121.9291182,69.20657165
Vegan Sweet Tooth,NA,NA,99.82755143
The (vegan) Caterer,NA,NA,77.04457473
Quan Yin Vegetarian,42.2639,-71.833481,27.52911836
The Vegetarian Zone,NA,NA,76.95642204
Buddha Bodai Kosher Vegetarian,NA,NA,90.64787654
Marty's Vegan Fast Foods,NA,NA,44.04753265
Down To Earth All Vegetarian Organic and Natural,21.328942,21.328942,75.44617461
Radiance Organic Vegetarian,NA,NA,9.298692522
Vegan One Club,37.84,-122.26,2.387462119
La Vegana Discount Store,40.7749,-74.1594,39.07358859
Veganized,NA,NA,3.870179814
Indian Vegetarian Street Food,NA,NA,40.44692456
Vegetarian Desserts,NA,NA,44.65226359
Mel Vegan,NA,NA,30.3152982
My Vegan Cuisine LLC,NA,NA,98.70955453
Garden of Life Vegan Deli,29.961426,-95.47829,64.07785394
Vegetarian Food That's Not Just For Vegetariansatlantic Natural Foods,NA,NA,99.1143136
Ste Martaen Vegan Food Truck,42.99607688,-87.89693877,60.25544557
Nice-n-ful Vegetarian Soul Food,30.269028,-97.72885,4.782594356
Food For Ascension Caf��,NA,NA,64.78966921
Rutherford Farms Llc,NA,NA,47.50151926
Om Restaurant,NA,NA,87.57724216
Anna Lee's,34.030163,-84.34058,20.04970872
Veggie & Tea House,33.729164,-116.40337,16.60854749
Fresh Mint Restaurant,NA,NA,11.63317837
Udupi Cafe and Chaat Corner,NA,NA,67.33177881
Salzburger Haus,NA,NA,21.2662715
Tomato Sunshine Produce Stand,NA,NA,63.66868586
Promise Pizza - Arboretum - Austin,30.394982,-97.745759,63.64621506
Garden Village Deli,NA,NA,72.42016259
Mixt Greens,NA,NA,83.27256722
Demi's Drive-in,34.00612,-118.429525,10.32052542
Clay Oven Indian Restaurant,34.151365,-118.451428,11.53240597
Mandoline Grill Truck,NA,NA,13.82571357
Sir Pizza,35.991565,-86.597205,53.92123502
"Bon Appétit Dining Commons At Puc, Bon App��tit Dining Commons At Puc",NA,NA,62.18425129
Ensenada Restaurant,34.046925,-118.2501,73.78552335
One Love Kitchen,NA,NA,35.89134097
Fresh Tortilla Company,37.46818,-105.8705,39.57447931
Wild Oat's,40.625476,-111.83417,58.58223402
Red Robin,44.7237839,-93.2175995,89.6317113
Juice Press At Macy's,NA,NA,31.85797748
Evolution Fresh,NA,NA,32.23718784
Lick - Honest Ice Creams - South Lamar - Austin,30.249306,-97.768975,52.12015564
The Buttered Biscuit,47.2042,-122.24089,57.83694971
Jasmin Thai Restaurant,48.242393,-122.351272,75.47348351
Thai Chili,34.63228,-79.00443,41.49081321
Le Pain Quotidien,40.7879772,-73.9534916,6.767150103
Thai Ginger,45.56991,-122.68791,64.40540265
Sunken Gardens,29.430481,-97.16893,83.31750549
Manchu Wok,33.108044,-96.8056109,89.77198215
Happy Buddha,NA,NA,32.15686164
Mighty Bowl Clark College,NA,NA,50.99441163
Café Yumm!,NA,NA,1.961490662
Peace Meal,32.77277737,-108.2762295,46.10981399
House of Natural Wellness,NA,NA,49.91462025
Smoothie King,30.03766,-95.486556,11.16762577
Aladdin's Eatery Lakewood,41.485424,-81.796974,74.71823165
Sweet Tomatoes,NA,NA,0.067299973
Jason's Deli,NA,NA,17.93890134
City Limits Pub & Grill,NA,NA,88.68168195
Platinum Westside,NA,NA,58.80151953
Pinwheel Bakery,42.46067709,-83.13679548,80.0341725
Peace Food,NA,NA,86.40232138
Fomu,42.353737,-71.13703,87.37378225
Little Pine,34.107998,-118.26688,90.11705993
Shamiana Restaurant,47.66678,-122.197174,71.03968192
Cafe Indigo,NA,NA,35.71219021
Vegaritos,NA,NA,29.20752203
Ruggles Green @ Citycentre,29.779552,-95.560948,91.27670618
Pure City,41.6062,-74.3417,62.93023702
Chennai Cafe,33.106726,-96.8059668,51.06619037
Cinnamon Snail Kitchen,NA,NA,72.76419436
Snap Kitchen,33.07201,-97.08579,94.73769839
Pizza Pro,NA,NA,64.10755487
Shari's Restaurant,45.151363,-122.834724,76.16445571
The Tasty,NA,NA,81.55088032
Naked Lunch,NA,NA,75.69363554
Taco Mayo,34.010353,-95.50427,64.69876768
Azure Natural & Organic Foods,40.70761,-73.941637,84.58627742
Penang Malaysian & Thai Cuisine,40.88479827,-74.0822959,53.29154078
Nature's Table,28.586501,-81.197526,71.24064518
New Frontiers Natural Marketplace - Closed,34.86344,-111.78494,79.60881395
The Source Cafe,33.864334,-118.396736,49.92912909
Food For Thought Cafe,NA,NA,98.24979696
Hanuman Thai Cuisine,NA,NA,48.99928812
Ucla Sproul Landing,34.0750747,-118.4509313,87.80953638
Al Hamra,37.76494,-122.42135,88.5153554
Ynot Pizza & Italian Cuisine,36.84767,-75.9749,21.39017713
The Cake Box,33.71537,-118.0231,86.14528382
Table 219,47.620113,-122.3209,31.0515955
Art of Cakes Bakery,NA,NA,54.04306756
Toad Style,NA,NA,28.66413997
Strapazza of Columbia,39.227417,-76.814956,82.23649509
Seasons 52,NA,NA,43.013381
Produce Palace,NA,NA,46.47364119
G Street Bar & Grill,42.43865,-123.326737,81.56301741
Cafe Sunflower,NA,NA,73.72950962
24 Carrots,NA,NA,53.92385817
The Bread Chef,NA,NA,6.524962477
Juice Generation,40.80012,-73.967532,41.12244006
Pontevecchio Italian Bistro,47.6495629,-122.3496733,50.99242391
Mountain Mike's Pizza,32.7971,-117.193,25.67906819
The Levee,NA,NA,75.23426319
Happy Veggie,NA,NA,84.8054433
Jamba Juice,25.688219,-80.319934,52.90589749
Earth and Sugar,26.69771331,-80.05268911,17.72149537
54th Street Drafthouse,29.88719,-97.917114,83.4125636
Bamboo Bistro & Juice Bar,25.8047715,-80.1892621,52.67700569
Doomie's Home Cookin' - Closed,34.059525,-118.23772,46.2883289
Chipotle,33.045927,-97.010407,15.05979066
,NA,NA,74.02846926
Pizza Schmizza,43.240151,-123.36173,55.79555768
Riverwest Co-op and Cafe,NA,NA,46.19547126
H.i.m. Ital Health Food Market,NA,NA,25.06148534
Lenny's Sub Shop,30.004942,-95.255578,62.96087831
Sancho's Restaurant,40.6321296,-74.0276958,82.71421345
David's Natural Market,39.22015793,-76.87559518,61.25093136
Red Robin,47.650921,-122.320684,1.301869867
Stations Cafe,40.62186,-75.38215,6.951579249
The Natural Dish,40.31868,-74.07562,10.38445155
Avo,NA,NA,91.86677602
Cherokee Market Fresh Produce,NA,NA,38.71095724
Veggie Stand Where Wendy's Aposta Be,NA,NA,51.52761806
Pho Is For Lovers,32.9505615,-96.8042755,79.49807763
Healthy Hut,NA,NA,96.18768247
Whole Foods Market,36.02321,-115.0828344,22.23508039
Mash Hoagies,28.37448,-80.7416,16.94815174
Juicy Roots,43.19845866,-70.87464324,27.6222417
Bombay Sitar,40.849934,-81.44422,36.00254636
Black Angus Steakhouse,NA,NA,65.86509876
Parthenon Authentic Greek Cuisine,43.605214,-116.513169,42.50023135
Night Toast,34.045204,-118.2517,88.68577841
Rotelli Pizza Pasta,33.797813,-79.00148,67.64112658
Coastal Crust,NA,NA,81.41169261
Tea Station,36.126211,-115.198412,85.43559491
Punjabi Grocery & Deli,40.72687,-73.98584,73.78223175
Bad Bean Baja Grill,36.04988,-75.68286,99.4725953
Puro Peru,37.397,-121.997,45.00867471
Villa Pizza,47.0419,-122.933962,60.76810766
Villa Pizza Carryout,39.502758,-76.160188,90.72552624
Prince Umberto Pizzeria Inc,40.674,-73.5101,92.04962447
Baskin-robbins - Evergreen,39.6323,-105.3218,86.68854077
B.good,43.656754,-70.25357,16.4141864
Cafe 542 - Closed,NA,NA,35.27606226
Penn Station East Coast Subs,NA,-84.1273098,40.19349496
Abby's Legendary Pizza,42.336659,-122.875176,22.51653629
Lenny's Sub Shop,35.910622,-84.09267,98.30632294
Smoothie King,33.7644,-118.19375,97.04012582
Quiznos,34.663711,-99.334133,17.43177552
Frankie's Restaurant,44.64444,-123.1129,3.602200657
Relish Distinctive Catering,NA,NA,44.11489804
Don Carmello's,41.233246,-96.08172,15.64296742
Village Inn,35.431812,-111.37989,41.75225282
440 Main,42.52945,-83.78494,90.1992153
Home Town Buffet,38.6104021,-121.3828456,89.6780333
Yard House,34.605587,-118.151825,81.80645752
Domino's,NA,NA,42.81805185
Chipotle Mexican Grill,37.55079,-122.05171,36.04135596
Bhojana Java,32.34062,-95.304115,26.98365747
Charlie's Pizza & Restaurant,NA,NA,60.99329953
Spicy Mexican Grill,39.6562,-105.081274,18.29837372
Famous Dave's,40.515971,-74.632047,5.472325087
Bagels and More Deli and Cafe - Dacula,34.0696388,-83.9019889,89.06966977
Zaxby's,35.613022,-78.46831,25.75590179
Qdoba,40.462651,-86.09867,20.74645363
Pizza Pro,30.74755,-95.22151,33.2202814
Ribault St. Catering,NA,NA,22.39506357
Strictly Roots,NA,NA,55.69771901
Morocho Peruvian Fusion,40.73551,-73.991896,36.83704113
Newsomes Restaurant,37.879272,-76.35023,63.42988186
Esspresso Yourself,40.477375,-77.1305,30.3644705
Lovin' Spoonfuls,NA,NA,80.08264249
Clw Veggi Stand,NA,NA,85.29276182
3 Potato 4,37.78136,-122.4114,59.22936804
Mr Jim's Pizza,32.90734,-96.571369,55.02770853
Garden Cafe,NA,NA,19.6494678
Port of Subs,33.7264,-116.403,0.639512906
Aladdin's Natural Eatery,43.041759,-76.135313,31.61586416
Buoy 32,34.21613,-77.808754,69.51539591
Snap Kitchen,32.894894,-96.80264,20.24609137
Be Le,NA,NA,68.91242412
Brocheta Grill,33.83243,-117.96768,81.61070039
Moun-of-tunis Restaurant,34.098015,-118.35217,57.87547336
Pattaya Thai Restaurant,43.130447,-77.47465,14.83632057
King Tut,39.945248,-75.16241,99.99514147
Mangez Express,40.7147439,-74.0098212,65.89227395
Snap Kitchen,32.84669,-96.78693,13.76150104
Rosati's Pizza - Lombard,41.8604,-87.9994,17.02331326
Pokez Mexican Restaurant,NA,NA,80.65151699
Mighty-o Donuts,NA,NA,53.07586448
Weaver Street Market and Cafe,35.910698,-79.07036,83.35045101
Cai's Dim Sum Teahouse and Catering,42.85154,-72.59628,5.506540615
Gregorio's,40.740517,-74.38279,31.40399874
Baldpate Inn,NA,NA,47.19550351
Schlotzsky's Deli,32.9339146,-96.8390672,90.61702009
The Kale Factory,NA,NA,78.07548638
Ever Green House,40.75283,-111.88801,34.03155692
Moosewood Restaurant,42.44053,-76.499084,98.18889843
Grandy's,33.093881,-96.796944,61.24676121
Crazy Fire Mongolian Grill,35.76701,-78.74119,41.60818075
Gigi's Cafe,44.937817,-93.289849,26.99392503
Ocean Bleu,26.966358,-80.08598,87.93742545
La Madeleine,29.244243,-98.473568,81.35941773
Flamers Grill,40.5411464,-80.0065282,13.11241128
Simply Healthy,NA,NA,85.2669789
Peace In The Garden,28.33083,-80.73608,96.86242307
Bee Local Venice,34.00125602,-118.4689945,14.00765903
Cardwell's At The Plaza,38.62849,-90.40682,73.26103288
Calista Superfoods,40.711555,-74.012184,65.86051438
Aladdin's Eatery,41.48528,-81.79696,12.22702108
Piedmont,35.99926,-78.90157,89.22837965
Silver Star Liquor,NA,NA,23.03629624
Clay Oven,37.771675,-122.43036,67.33909504
Barrel Aged,38.01805,-122.135315,3.075479549
Raw Organic Juice Bar,NA,NA,52.6750978
Backstage Cafe,NA,NA,43.46932836
Good Earth,45.01105978,-93.18041427,90.40120283
La Pinata,40.8676363,-73.9214465,13.34424782
Hallelujah Acres,NA,NA,60.73204261
Luby's,29.820439,-95.46925,95.80580368
,44.447193,-88.06953,82.90195522
,30.2864,-95.48242,90.56603521
,41.252495,-122.13904,5.452168625
,39.004615,-77.951666,96.37497123
,37.824654,-122.00271,11.49966204
,40.494778,-74.46346,28.14633335
,34.424305,-119.70531,97.36703169
,42.717045,-89.001686,77.49610005
,43.18592,-95.854225,20.4927149
,41.33524,-71.90697,87.4810814
,29.568731,-97.94904,47.07738346
,60.10214,-149.44048,86.34489741
,42.670773,-72.54766,34.80053941
,36.40726,-105.57379,56.40315217
,38.6249832,-90.1879459,35.00468817
Campus Kitchen Collegedale,35.053,-85.0502,26.15988649
Steak,NA,NA,77.60518304
Health Pub Restaurant,40.73673,-73.98175,65.20067683
Cafe Evergreen,27.116854,-82.44975,18.69532004
India Diner,28.310096,-81.4652849,46.86979329
Connections Cafe,40.24253,-79.23844,35.83669694
Events By Momo,NA,NA,94.20576159
Finagle A Bagel,42.478433,-70.907279,46.4886603
Simple Simon's Pizza,NA,-99.8667552,15.36913848
Jeffrey's Bistro,41.312256,-105.59508,24.4653158
Metaphor,40.715879,-74.007477,91.26718261
Boba House,36.06951,-79.805697,52.4902683
Planet Smoothie,28.450162,-81.402655,78.2413404
Bijan N. Setareh MD,40.7869,-73.973,39.96666353
Big Shot Piano Lounge & Restaurant - Arlington Hts,42.0828,-87.9843,75.21738294
Eaton Country Club,39.74311,-84.64171,18.70328211
Vocelli Pizza,41.456764,-81.898935,92.00383127
Round Table Pizza,45.50607,-122.959445,85.76465163
Buca Di Beppo,26.6012,-81.86906,25.29215681
Abuelo's Mexican Food Embassy,39.027063,-84.580461,93.405688
Poppa's Fish House,NA,NA,56.93230544
Native Foods Cafe,33.047615,-117.25952,89.02389537
Val's Deli,41.22383,-74.29733,30.54331041
Manchu Wok,47.441819,-122.295871,0.589428942
Soul Vegetarian Central,NA,-81.579873,39.3968043
Vegetarian Wok,NA,NA,64.36318808
Jess' Gourmet Vegan Restaurant,NA,NA,57.05964174
Fake Vegan Ice Cream,NA,NA,13.38369775
Grins Vegetarian Cafe,NA,NA,95.4367342
Sipz Vegetarian Fuzion Cafe,32.7485,-117.13012,60.22353597
Green Vegetarian Restaurant,NA,NA,17.88245321
Gourmet Handmade Vegan Natural Soap,NA,NA,66.78044341
The Vegetarian Site,41.68618,-72.545074,97.99330891
Esti's Besty's Vegetarian Restaurant,NA,NA,56.36629374
First Vegetarian Foods Inc,34.066906,-117.977242,72.84130056
Vegetarian Resturant Mamma Janes,40.920956,-81.103806,52.26772592
Whole Foods Vegan Grill,NA,NA,14.00291986
Vegan Vee,NA,NA,79.28715005
May's Vegetarian Cuisine,NA,NA,7.714757872
Nina's Five Star Vegetarian Pizza,NA,NA,69.31946048
Flore Vegan Cuisine,34.0908174,-118.2790821,19.81719647
Ruth's Vegetarian Gourmet Fds,46.980052,-92.203964,51.68527965
Vegan Tiramisu Factory Llc,34.036668,-117.731565,76.62229238
Radical Vegan Foods,43.19772,-71.156778,43.11281195
Fiddlers Green,45.39491,-86.92082,20.27361469
Loving Hut,28.06921,-82.43781,15.98090262
Mambo Restaurante Cubano,33.79251,-84.35234,23.89523959
Domino's Pizza,NA,NA,79.14224595
Blue Sage Cafe and Wine Bar,39.366819,-76.65174,97.44632464
,41.8368,-88.00994,95.87259944
Giuseppe's Italian Restaurant Lounge,45.51916,-122.47808,10.06579976
Marco's Pizza Inc.,41.64396,-83.48673,84.71239795
Pisano's Pizza,35.748142,-95.370125,68.99017367
Vinny's Pizzeria,40.677933,-73.998024,14.54816785
Pizza Pro of Greenville,31.830356,-86.618072,93.35451705
Honey Grow,39.916089,-75.007991,32.6550115
Pizza Pro,33.190895,-92.63498,40.45908062
Cafe Pacific,42.442116,-76.487138,38.66792054
Bringing You Vermont Llc,42.878124,-73.193964,34.07679625
Simple Simon's Pizza,34.303166,-94.338266,31.32043757
Mazedar Kitchen Connecticut,41.5995,-72.753969,75.60992022
Veggie Grill,33.650101,-117.837875,28.3301244
Red Pearl Chinese Cuisine,37.124646,-122.12222,42.83815966
Bombay Coast,32.830884,-117.205827,45.44661154
Linkery,32.747186,-117.130359,44.00813962
Jyoti Bihanga,32.763247,-117.121636,25.48748456
Lal Mirch,34.141422,-118.373442,40.8152311
Duff's Restaurant,38.648038,-90.260965,22.14391124
Good Girl Dinette,34.10926,-118.194442,82.78874968
Karma Indian Cuisine,34.420178,-118.546226,50.8655382
I Love Juice Bar,35.130689,-89.990529,9.643714056
India Sweets & Groceries,33.982997,-117.328234,1.6382845
Andy's Chinese Cuisine,37.763019,-122.466162,25.49786434
Yemanja Brazil,38.600237,-90.221505,89.41294788
Rubio's Fresh Mexican Grill,33.676016,-117.667835,81.6975871
The Plant Cafe - Downtown,37.793378,-122.397736,49.52873291
Real Raw Live,34.105503,-118.318624,6.83813497
Greenview Thai,34.041762,-118.459527,87.07646418
Wharo Korean Bbq,33.989632,-118.447194,97.05598773
"Susan M. Kallal, Md",34.058957,-118.444833,28.15545349
City Grill & Spirits,33.917356,-117.900489,70.13959359
Cafe Tu Tu Tango At Orange,33.782984,-117.893462,69.98382738
King & I,35.802546,-78.769729,3.210534173
Sprouts Cafe,38.942212,-119.977325,88.78151496
Vito's New York Trattoria,37.366056,-121.915144,24.69703243
Loving Hut,37.252474,-121.861289,91.71913094
Backstage Pub & Grill,42.81107,-73.941829,76.8499442
Solano Dermatology,38.123751,-122.263517,29.41138889
Emma's Tamales,38.511069,-121.408689,92.89670587
Passaretti's Italian Restaurant & Catering,38.90786,-120.000635,55.01712869
Rainbow Springs,33.499949,-86.797315,38.5155543
Bonefish Grill,35.548763,-82.493198,61.39330371
Fratelli's Pizzeria,41.57978,-73.02997,32.82686152
Tuscan Grill,42.370027,-71.237241,5.17473201
Falafilo,40.6772581,-73.9826631,48.24560278
Sonny's Bar-b-q,30.18,-82.679485,6.134067178
Fiore's Bakery,42.35186,-71.05719,25.8653154
Simple Simon's Pizza,NA,-98.7491,56.70721264
Que Car Bbq,48.52672,-121.43374,91.85016982
Domino's,NA,NA,66.60351715
Fazoli's,33.415687,-111.68579,43.21878259
American Bar & Grill,30.540988,-84.225627,31.80044947
Alta Healthy Cafe,47.712154,-122.176575,47.6636877
Logan's Roadhouse,39.726991,-121.807507,89.86456199
Fazoli's,39.628704,-77.765179,70.09535715
The Dan'l Webster Inn Restaurant,41.758606,-70.49741,3.706071034
Kozeta's Restaurant,43.7201,-70.33824,89.99706973
La Pizza Loca,34.24838,-118.420905,94.77105794
Lenny's Sub Shop,34.642352,-86.840732,92.61310332
India's Flavor,34.1446,-118.254902,33.50454655
Captain Jack's Stronghold Restaurant,NA,NA,46.73605075
Natural Selection,45.55905,-122.634255,60.42170195
Vitality Bistro,28.798862,-81.64401,6.920121942
Rice Thai Authentic Thai Restaurant - Lithonia,33.693028,-84.094447,80.86574532
Crystal Thai,38.867146,-77.1157123,19.37438846
Bangkok Cuisine,37.2921336,-121.9945315,30.44933023
Braum's Ice Cream & Dairy Stores,32.724541,-97.474718,78.07431531
Dragonfly Cafe,27.165492,-80.228182,36.89569268
Rosarios Pasta & Wood Fired Pizza,42.32364,-122.89815,17.01812185
Round Table,32.698513,-114.650909,20.99821424
Buck's Pizza,43.082836,-89.47526,59.01808549
Two Vegan Sistas,35.185507,-89.854706,9.155528055
Thai Vegan,NA,NA,66.10873986
Ashkara Vegetarian Cafe,NA,NA,36.39392551
Very Vegan Sunday,NA,NA,39.38787508
Annapurna’s World Vegetarian Café,NA,NA,42.13549831
Maoz Vegetarian,40.8048653,-73.9663367,42.40529282
Paradise Vegetarian Restaurant,NA,NA,1.033913781
Sarah's Raw & Vegan Cafe,NA,NA,10.94477185
Wildflower Earthly Vegan Fare,39.39538,-75.03775,65.18936671
Da Cheng Vegetarian Food Co,NA,NA,4.32624594
Zizi's Vegetarian,35.29581,-80.755135,37.7725707
Vegan Village,NA,NA,12.42998498
Saina Vegetarian Cuisine,NA,NA,58.28620646
Long Life Vegetarian Restaurant,NA,NA,40.62148119
Shizen Vegan Sushi Bar & Izakaya,NA,NA,62.48351046
Flore Vegan Restaurant,NA,NA,7.928632442
Soul Vegetarian No. 2,NA,NA,94.02491895
Linda's Vegetarian Village,NA,NA,96.61827484
Lotus Vegetarian Restaurant,27.839434,-82.72784,78.030101
Maoz Vegetarian,40.731048,-73.99322,38.51049799
Thrive Vegan Cafe - Closed,48.009167,-122.52885,93.3722185
Di Lac Vegetarian Restaurant,37.325134,-121.798035,18.65301826
Fire Spice Vegan Restaurant,41.765594,-72.707184,61.67379915
Golden Mean Vegan Cafe,34.02423591,-118.491736,56.75865547
Thai Vegan,NA,NA,83.97361845
Sage Vegan Bistro,NA,NA,77.13729455
Maggies Vegetarian Caf��,NA,NA,22.81167057
Shankara Vegan Restaurant,NA,NA,72.50829125
Bo De Vegetarian Restaurant,NA,NA,59.5340576
May's Vegetarian Cafe,NA,NA,82.18264144
Govinda's Vegetarian Buffett,NA,NA,96.16076854
Bright Star Thai Vegan,NA,NA,77.66619944
Green New American Vegetarian,NA,NA,67.63835969
Vegetarian Delight Juice Bar,25.984268,-80.20762,70.33571956
Annapurna���s World Vegetarian Caf��,NA,NA,85.95078037
Loving Hut Vegan Cuisine,NA,NA,51.00933645
Wildflower Earthy Vegan Fare,NA,NA,18.51973526
Green Seed Vegan,NA,NA,84.52181261
Harmony Vegetarian Restaurant,33.884712,-84.28779,82.37401198
Flore Vegan Restaurant,34.091252,-118.27939,64.44286245
Banana Soy Vegan Restaurant,NA,NA,85.16468513
Chickpeas Vegetarian,NA,NA,98.66864218
